time_s,phase,policy,spin_policy_loaded,x_m,y_m,trunk_z_m,forward_mps,lateral_mps,planar_speed_mps,jaw_z_m,head_pitch_rad,yaw_rate_radps,yaw_delta_deg,upright_score
4.28,long_approach,walking,True,-0.6764184074286146,-0.45940918422156485,0.11878383829715668,0.5851490630494587,0.008440215952538977,0.5852099309076914,0.23093230607014528,0.36744230276637496,0.22129261504096015,4.944945111836186,0.9776087999343872
4.3,long_approach,walking,True,-0.664313726185643,-0.4585830226696633,0.11920454460505965,0.5936397320891,-0.016381859844434816,0.5938657229094648,0.23159537651175635,0.366831606901156,0.24870192525812806,5.206002031676437,0.981561005115509
4.32,long_approach,walking,True,-0.6520436393579697,-0.45801157521779573,0.11896966451905325,0.6056383969056682,-0.03179689408282333,0.6064725140348753,0.23168668982302582,0.3664836485684728,0.09578023440980586,5.38356434846871,0.9844308495521545
4.34,long_approach,walking,True,-0.6399934232872428,-0.4578737922309818,0.11858025138285146,0.5914684767687124,-0.05995263033658441,0.5944991815767083,0.23146955932050647,0.3660239968748433,-0.4482438468645024,5.108684438960916,0.9857743978500366
4.36,long_approach,walking,True,-0.6283603454058613,-0.45814612777819247,0.11761611326853509,0.5624931670816433,-0.06867379894602346,0.5666697924499032,0.2304329702971738,0.36435436369584184,-0.9684746134409105,4.3191040145759185,0.9859901070594788
4.38,long_approach,walking,True,-0.6169569545352327,-0.45860314076835246,0.116216974368175,0.5652932323987192,-0.04170250771704158,0.5668293726913614,0.22901229760465341,0.36138507540477316,-0.7100724311408595,3.2174182319538454,0.9854232668876648
4.4,long_approach,walking,True,-0.6059676290449683,-0.45819937462982036,0.1151911441468547,0.5504287062186282,0.009220996365992029,0.5505059376641587,0.22792634581629526,0.35848103287423877,0.42620214790945204,3.2031400249996587,0.9850349426269531
4.42,long_approach,walking,True,-0.5947570484916459,-0.4570658822036757,0.11369252751947145,0.5769269694213787,0.025482359841967367,0.5774894619894392,0.226519554669673,0.35439865286874095,0.5507243401122971,3.7627408606102337,0.9854285717010498
4.44,long_approach,walking,True,-0.5833180703551284,-0.4560016123855458,0.11228294816530876,0.5790887625705877,0.010644226870912963,0.5791865800424022,0.22517097247672374,0.35009429122079005,0.3672134409738588,4.279652454084078,0.9867284893989563
4.46,long_approach,walking,True,-0.5718835310054162,-0.4548605061209407,0.1109835005334513,0.5787337597386086,0.014037821643721492,0.5789039860785954,0.22389669550399077,0.3457745170658444,0.26820648466196806,4.60747098907191,0.9887332916259766
4.48,long_approach,walking,True,-0.5604094451155086,-0.45376780331732597,0.10998712014699742,0.5749894792513548,0.00225416200105204,0.5749938977902906,0.2229022640426949,0.3418295895989942,-0.28617566549756057,4.565750464089402,0.9909319281578064
4.5,long_approach,walking,True,-0.5494308159215158,-0.4528788463020333,0.10920481131443582,0.5463627105244855,0.0011923422249126717,0.5463640115633935,0.2221133416128197,0.3389040531683719,0.05676693014940569,4.483631993639077,0.9929590821266174
4.5200000000000005,long_approach,walking,True,-0.5386551608380507,-0.45208808873212314,0.10867884343609588,0.5351989894699131,-0.005261982292069692,0.5352248562868304,0.22154277825065583,0.3373750261631844,0.015721097641794888,4.5229464740035255,0.9946824312210083
4.54,long_approach,walking,True,-0.5282286671904305,-0.4513422180195699,0.1082141751667724,0.5114338073462191,0.0024696373311098147,0.511439770066033,0.22107222902343437,0.33669835034014883,-0.168699203349569,4.41603931951098,0.9958344101905823
4.5600000000000005,long_approach,walking,True,-0.5185859019009955,-0.450064982155441,0.10729127662261698,0.47431979701114135,0.04342433616849139,0.4763034146511701,0.22012075144910132,0.3363353568117581,-0.31760458899574934,4.11976470171309,0.9959797859191895
4.58,long_approach,walking,True,-0.510583550309622,-0.44847127878009,0.10795770373255621,0.36150101820962893,0.03773247398208236,0.363464889307629,0.21993951669271397,0.33842654489086454,-0.6090371483744376,4.066651435054961,0.9944695234298706
4.6000000000000005,long_approach,walking,True,-0.503264232585514,-0.44725305526496784,0.11022349528650273,0.3429274810362762,0.035433466006653265,0.34475322734258806,0.22178844091732441,0.3405955509887799,0.6152075301743083,4.087486519622432,0.9900808334350586
4.62,long_approach,walking,True,-0.49578744743915293,-0.44606979552877357,0.11255658190927256,0.3523753191645004,0.02601349505577269,0.3533342149881613,0.2236750301613728,0.3443978364549242,-0.1372602617718104,4.396154228327412,0.9837490320205688
4.64,long_approach,walking,True,-0.4880858900652183,-0.44466119067923066,0.11420082683812707,0.37825849921367494,0.024380638538203266,0.37904341144902154,0.2259387647012847,0.35225332581991053,-0.5874640905078834,4.322619106891742,0.980452299118042
4.66,long_approach,walking,True,-0.48028132801438134,-0.4435512304582615,0.1147941766910981,0.3793922436296356,0.011122076361542645,0.3795552332782684,0.22661333781308354,0.35944147835350493,0.23159889216011859,4.459235470295011,0.9786288142204285
4.68,long_approach,walking,True,-0.47252152676483977,-0.4429714187709071,0.11484524437680639,0.38144754596449537,-0.010257000117195852,0.3815854247396511,0.22683740049545364,0.36252052720006794,-0.23478628103848548,4.321162035959924,0.9766251444816589
4.7,long_approach,walking,True,-0.46490188556909645,-0.4420112292861557,0.11517728986299045,0.3692753236477879,0.02159209325808611,0.36990604637724483,0.22691324718392486,0.36535819962245775,-0.09906872742597786,4.498768257609127,0.9739287495613098
4.72,long_approach,walking,True,-0.4572401344987187,-0.44065469437317173,0.11548010808459402,0.37123623148488066,0.046664537362179175,0.3741576119956964,0.22687809763218272,0.36782827815440083,-0.3303214251799585,4.18870589728363,0.9706424474716187
4.74,long_approach,walking,True,-0.4490263208855551,-0.4391895752808661,0.11621531539066639,0.4076906106398231,0.052183869045899466,0.41101677604748865,0.22739440617048184,0.37003071160977496,0.3659269572522446,4.000230747005207,0.9686146974563599
4.76,long_approach,walking,True,-0.43993121447473443,-0.43782079856373046,0.11697234540063255,0.4474431404951716,0.04419147999806251,0.4496201184117555,0.22810796109817377,0.3711100576541369,-0.24124605282623218,3.7101897655815974,0.9683586359024048
4.78,long_approach,walking,True,-0.4299632975079273,-0.4365342577410327,0.11785217485347135,0.49070300257834143,0.03509683433702242,0.49195652706299176,0.22917586593655392,0.3707096458241001,0.049917073215878766,3.60531325056254,0.9706326127052307
4.8,carve_turn,carve_turn,True,-0.4191720578886347,-0.4356236770291161,0.11854000570827555,0.5348255780336642,0.0184188076224005,0.5351426458368591,0.23018434666170406,0.36842010045583923,0.2603998744609509,3.739042432825985,0.9738802313804626
4.82,carve_turn,carve_turn,True,-0.40732836514919724,-0.43463163486338424,0.11889856983107903,0.5989219526026708,0.01013154268519384,0.5990076405744569,0.23105779720973274,0.36742261565077744,0.46776477075489264,4.174446323508708,0.9779818058013916
4.84,carve_turn,carve_turn,True,-0.3950705306686913,-0.43392794353165526,0.119528064484111,0.5804064152064077,-0.013171583348701634,0.5805558521112888,0.23177032626062852,0.3712941605151034,0.6818406315847803,4.8343967286079925,0.9820330739021301
4.86,carve_turn,carve_turn,True,-0.3829008797678368,-0.43325728768199046,0.12059844559155901,0.5746395507481348,-0.017268485486544846,0.5748989597094581,0.23299428689037946,0.38503451059367216,1.2347564950112657,5.958991027569296,0.9850788712501526
4.88,carve_turn,carve_turn,True,-0.3712167861176803,-0.43243961954556764,0.12250629375580699,0.5601528064726359,-0.038821973267738744,0.5614964934953479,0.23505488919498346,0.41261387611304007,2.0183523402270875,7.975300122839894,0.9875165224075317
4.9,carve_turn,carve_turn,True,-0.3598760789389268,-0.43150269397621804,0.12500044594315476,0.5330702421305619,-0.05304541358263509,0.5357029950889659,0.23784429388391873,0.45210536688849495,2.7067366466234932,10.839850595614916,0.9897826910018921
4.92,carve_turn,carve_turn,True,-0.3489035215009935,-0.430505597102721,0.12785200928571241,0.5146071118293426,-0.08239112332121144,0.5211609892801538,0.24120654576994907,0.4979474990262056,2.858922166615833,14.111973694513816,0.9920831322669983
4.94,carve_turn,carve_turn,True,-0.3382371585605082,-0.42945592613238304,0.1304874054380506,0.4996550837028834,-0.110704903823539,0.511772193852611,0.24463373398175794,0.5423437364687752,2.529665375807112,17.22958900044228,0.9944988489151001
4.96,carve_turn,carve_turn,True,-0.327850030310003,-0.42833534005592105,0.1326475288806203,0.49197404488330493,-0.12827745507708146,0.5084226256962733,0.2477139218282035,0.5787856593876001,2.4166032469903422,20.110567060053935,0.9966800808906555
4.98,carve_turn,carve_turn,True,-0.3177299982089025,-0.4271175145032965,0.134199339470888,0.4822054721716658,-0.14029138183365406,0.5021989538112314,0.2501999777908932,0.6038096509121064,2.192545293471083,22.73821314321279,0.9982814788818359
5.0,carve_turn,carve_turn,True,-0.3077672290880781,-0.425939115779071,0.13502207077844164,0.4741827273861807,-0.15858006012116915,0.4999968944097859,0.251889704230449,0.616377920074699,2.1114994055188983,25.21503578564334,0.9992367625236511
5.0200000000000005,carve_turn,carve_turn,True,-0.29774444485026164,-0.4249359476250358,0.13518700184005528,0.4664866591314538,-0.19796338515491582,0.5067536926452719,0.25270151173178695,0.6178475415936096,2.27388643380065,27.746375753853666,0.9996479153633118
5.04,carve_turn,carve_turn,True,-0.2875225905227592,-0.42475766601314663,0.13465771879059124,0.4378605106759358,-0.2669360541316052,0.51281252305764,0.2526689668597166,0.6105844717882855,2.1898475486836926,30.32431742083323,0.9997574687004089
5.0600000000000005,carve_turn,carve_turn,True,-0.27707894415325807,-0.42582964372316917,0.133623529094993,0.39964629227176834,-0.3515863560151353,0.5322876333924856,0.2518659044380242,0.5968251492525807,2.3730141507045244,32.966567304903315,0.9997820258140564
5.08,carve_turn,carve_turn,True,-0.26662269918439513,-0.4277726276816041,0.13220574506528493,0.354706166391089,-0.3898108629994032,0.5270379240512038,0.25055846580481844,0.5811088733218456,3.037056689483762,36.16903842193715,0.9998250007629395
5.1000000000000005,carve_turn,carve_turn,True,-0.25609520828884696,-0.43044367894332825,0.13013200572320646,0.318634019151245,-0.43224992697226916,0.5369987314026058,0.24856163901567346,0.5646323539672506,2.823530008802802,39.26048035655575,0.9998496174812317
5.12,carve_turn,carve_turn,True,-0.24556959943956352,-0.43314366102686414,0.12780570384818746,0.2952800610151836,-0.4729909897616078,0.5575937507081621,0.2463018974097852,0.5493964767533799,2.6364431808425324,42.43135202421326,0.9998734593391418
5.14,carve_turn,carve_turn,True,-0.23506558867444688,-0.4356534349148638,0.12515494379752246,0.2893365149552677,-0.44490612716504324,0.5307137466426298,0.24325329987983085,0.5322537080000815,2.1322649214215383,45.12357696120765,0.9998601078987122
5.16,carve_turn,carve_turn,True,-0.2249489839411432,-0.4368273416654892,0.12292100254466376,0.34251757111074466,-0.325727943318075,0.47267005360803965,0.23998499282588306,0.5135858334685284,1.4467230753491604,47.211342378387585,0.9998306632041931
5.18,carve_turn,carve_turn,True,-0.21607367645652661,-0.4343964443176901,0.12364556183695273,0.4071795964044806,-0.21716637962708568,0.461472057841481,0.2395325649773597,0.4972047500354716,0.9919026888606245,48.49274901685725,0.9995538592338562
5.2,carve_turn,carve_turn,True,-0.20823293446717972,-0.43075317407996355,0.12458179933766529,0.38482022456772014,-0.15317448741391665,0.4141847761939913,0.23964844037183713,0.480037436077051,2.2487212309661677,50.365635380377405,0.998948335647583
5.22,carve_turn,carve_turn,True,-0.20200004673211963,-0.426874471276483,0.12528336564326698,0.3264415657514148,-0.11654141842094178,0.34662082750146495,0.23982744879858273,0.4636476070395471,3.6845590787755764,54.06044790395185,0.9983487129211426
5.24,carve_turn,carve_turn,True,-0.19685635004431154,-0.4231359985297466,0.12567412993489302,0.2821658336701866,-0.1096334678169702,0.30271612932971714,0.23998476617180026,0.4481366333952631,3.566395435831526,58.20917089190668,0.9980624318122864
5.26,carve_turn,carve_turn,True,-0.19146395751171125,-0.4201228830823881,0.12648415331704002,0.25651027879384547,-0.1871041671641577,0.3174988070797895,0.2406354011766875,0.4381938482142844,3.1075950092785525,62.013709205493534,0.9978958368301392
5.28,carve_turn,carve_turn,True,-0.18476001024979688,-0.41751671718956757,0.1269299134464609,0.26755404633359525,-0.27179799338013233,0.38139129108429587,0.24136116949839878,0.43402102604099774,3.430462466811791,65.82395189182739,0.9977933168411255
5.3,carve_turn,carve_turn,True,-0.17696898804807734,-0.4139104628846441,0.12637171684975798,0.320995029327399,-0.31662590252361095,0.45087666939174054,0.2409619234956655,0.43205663784877096,3.6016366127417005,69.89497550635235,0.9975427985191345
5.32,carve_turn,carve_turn,True,-0.1686081890185507,-0.4087985414380512,0.12522125513853394,0.4039823901858035,-0.32099835267730337,0.515986156792774,0.239579255489838,0.42568206084694105,3.3412487430545075,73.7776567299428,0.9972162842750549
5.34,carve_turn,carve_turn,True,-0.16091864260350972,-0.40246761030638994,0.12524218247667235,0.39295626506465575,-0.24807328885901464,0.4647095683315463,0.2380950266205386,0.41383358788315144,1.0109386600441252,76.23095118342297,0.997313916683197
5.36,carve_turn,carve_turn,True,-0.15539697206995987,-0.39600556381803714,0.12625688168985919,0.3790104456619307,-0.15927864673254838,0.4111187240029421,0.2378376871280835,0.40099519201404366,-0.4185068548898338,76.1555825961025,0.9980424046516418
5.38,carve_turn,carve_turn,True,-0.15119675169137806,-0.3895884436269989,0.12723492191468183,0.35464528351425983,-0.10626090849023595,0.37022244366337387,0.2379431952748276,0.3940617068602282,0.1830352451042753,76.08325453033672,0.9986269474029541
5.4,carve_turn,carve_turn,True,-0.1479449632568873,-0.3834742273047545,0.12776326126747972,0.3240602933878135,-0.07174020871654824,0.33190620858503034,0.23819147617780864,0.3934160669942666,1.7236918449487693,77.18743226868995,0.999032199382782
5.42,carve_turn,carve_turn,True,-0.14547499839344524,-0.3776596943049801,0.12777293607552673,0.2996330476673493,-0.0572293097889065,0.30504943395020195,0.23842749969383017,0.39643852039041055,3.1349727354567274,80.11263548504806,0.9992550015449524
5.44,carve_turn,carve_turn,True,-0.14358205612043207,-0.3721282379866473,0.12770007895847973,0.27987512675028575,-0.05039529331810147,0.2843761103927438,0.2388875137059699,0.4021042709875581,2.5486026546578606,83.22998618164239,0.9993274807929993
5.46,carve_turn,carve_turn,True,-0.1421006856141089,-0.36674996959567885,0.12782446925360122,0.27057932143272045,-0.052236599985821225,0.2755754553023004,0.23977791277820598,0.4084012986163193,1.9417027739237842,85.8618671374771,0.9992093443870544
5.48,carve_turn,carve_turn,True,-0.14038975123889022,-0.3615783956063505,0.12793613629309306,0.2567730411149224,-0.07966657968906754,0.2688478353321079,0.24077825074215006,0.41292620641025896,1.3881283887806333,87.85297780419656,0.9988377690315247
5.5,carve_turn,carve_turn,True,-0.13838877576444708,-0.3564375148128221,0.12792764806977214,0.2562137356472665,-0.10505786141580342,0.276916291647114,0.24172425306121662,0.41619701379528395,1.6970203959408245,89.77933057412206,0.9986815452575684
5.5200000000000005,carve_turn,carve_turn,True,-0.13621729362115764,-0.35126117741976903,0.12793286980296367,0.25585654772696653,-0.11541295828890924,0.28068260358589914,0.24254007168455416,0.41792867744428264,1.2565563419754961,91.40338073611908,0.9987668395042419
5.54,carve_turn,carve_turn,True,-0.13407698600200807,-0.34610126754242426,0.12784929513509039,0.25318119713717196,-0.11662894403581889,0.2787526307870864,0.24310216414979932,0.4179252795354814,0.928571346829931,92.74249586688256,0.9989604353904724
5.5600000000000005,carve_turn,carve_turn,True,-0.1320149369107181,-0.34101997330774025,0.12767336899718135,0.24476253455641597,-0.11650448313405415,0.27107562212934944,0.24343258438018317,0.4162377065228767,0.97354854206713,93.86233242042265,0.9990057349205017
5.58,carve_turn,carve_turn,True,-0.1301550281674869,-0.3360368501509907,0.12744257733997036,0.2372865303815892,-0.11089886945750649,0.2619226159526625,0.24354289733534176,0.4142589992601747,1.0749296893235523,95.08071666236829,0.9990162253379822
5.6000000000000005,carve_turn,walking,True,-0.1284068483140132,-0.33114967354509856,0.1271211660291599,0.23202529197026184,-0.1120861037792176,0.25768009386503027,0.24356985634934092,0.4153273755620199,1.0892277490070867,96.3439171783134,0.9991012811660767
5.62,corner_exit,walking,True,-0.12677822599575447,-0.3263584366061482,0.1267463818582726,0.22470900639852234,-0.11067650807428081,0.25048638085957387,0.24359397575484634,0.4195044814502553,1.122537009835101,97.60059523384716,0.9993184804916382
5.64,corner_exit,walking,True,-0.12528793579887545,-0.321646925891521,0.12634720434083155,0.2204862686288755,-0.10741668300726617,0.24526014442254607,0.24356785305736792,0.4244711878486626,1.0897131280837253,98.8593537236751,0.9995306134223938
5.66,corner_exit,walking,True,-0.12398205717493882,-0.3168563614814521,0.12586274597903133,0.22573874920507292,-0.1040894778444971,0.24858117847216604,0.2433709469511523,0.42740987655674084,0.9801957754114029,100.04113279461372,0.9996840953826904
5.68,corner_exit,walking,True,-0.12285838272909665,-0.3118249829728111,0.12520903787843013,0.2410356019107716,-0.1019122403377892,0.2616949868055467,0.24281803746199862,0.42623761681613875,0.8906528259113059,101.11511445044411,0.9997737407684326
5.7,corner_exit,walking,True,-0.121957396821174,-0.3064145237337965,0.1243724960706547,0.26644664565547654,-0.09638370748897068,0.28334366774356284,0.24184280516669235,0.4191997376747433,0.7395436670136221,102.01692391963589,0.9998183846473694
5.72,corner_exit,walking,True,-0.1213608388929959,-0.30059788668426535,0.1233393800282773,0.2837787508912999,-0.08825563531818481,0.29718586208439135,0.24040713805555325,0.40621061949432635,0.49211116237126945,102.6937686950835,0.9998418688774109
5.74,corner_exit,walking,True,-0.12111482128878222,-0.29449249771662317,0.12216323148308923,0.3043919357706209,-0.07412217792233283,0.31328668631484446,0.23857497767794794,0.3901112462002881,0.3099511890619818,103.127621332098,0.9998689889907837
5.76,corner_exit,walking,True,-0.12114794188664627,-0.28826081444888096,0.12103239165533394,0.30021473639885143,-0.07207196303285512,0.30874464498423465,0.236527828561432,0.3741685385016059,0.1344216071471951,103.35166625058562,0.9999025464057922
5.78,corner_exit,walking,True,-0.12183745742582591,-0.2822115298415059,0.11961241206888704,0.31004774708955535,-0.006152348250009654,0.3101087823075933,0.23442350874568563,0.3606023325857551,-0.3627128734132023,103.10617691121134,0.9998975992202759
5.8,corner_exit,walking,True,-0.12302618605834853,-0.276370019836563,0.11833546604074101,0.29226220879064124,-0.002560897839424814,0.29227342829092134,0.23221023312742983,0.3511180603345946,-0.4827088346257406,102.61455772758828,0.9998862743377686
5.82,corner_exit,walking,True,-0.12452569504934716,-0.27114996228271415,0.11704069367753583,0.26083645970903346,0.03054032893907943,0.262618297925429,0.2303206432127943,0.3451670453454557,-0.6060707236225407,101.960873551929,0.9997943639755249
5.84,corner_exit,walking,True,-0.12652145371423706,-0.2667980608449931,0.11542146659433858,0.21258382398175918,0.057266653106983895,0.2201621034074284,0.22851951697826486,0.3415480901153611,-0.6825987455196788,101.17540449637606,0.9995042085647583
5.86,corner_exit,walking,True,-0.12917325589478804,-0.264049287466102,0.1131740452110699,0.14507761744080394,0.12437776123201513,0.19109511393907597,0.22619160314307268,0.33951478453588096,0.20514876919440098,101.20492372336221,0.998566210269928
5.88,corner_exit,walking,True,-0.13075279291487238,-0.26205187774986205,0.11312750430980163,0.1083234844023774,0.047508622642852605,0.11828375416130936,0.22553381668611155,0.3417569598675459,0.48657381084865026,101.57397934240295,0.9961363077163696
5.9,corner_exit,walking,True,-0.1317706486930828,-0.2601834263417129,0.11371094002618096,0.09217439022965176,0.045026543007527134,0.1025841497962371,0.22597483503319193,0.3464406084592972,0.0555754349193352,101.30582360476626,0.9924847483634949
5.92,corner_exit,walking,True,-0.13290383381582288,-0.25856153033252766,0.11386808989178772,0.088041966145508,0.05209526656691396,0.10230007136578449,0.22646082817113766,0.3510602261154792,-0.28398818241811946,100.79658549237874,0.9890199303627014
5.94,corner_exit,walking,True,-0.1337954869616482,-0.25700313413793185,0.11381807523295367,0.0805838644944028,0.0288025098286714,0.0855765376098086,0.22623877540681142,0.3546705151361623,0.45649095851162486,100.40632498863097,0.9849218726158142
5.96,corner_exit,walking,True,-0.13451984524186683,-0.25558377594837434,0.11366183293446588,0.07341487536266002,0.027086977599558276,0.07825246500905819,0.2259222465003703,0.35801667427429823,-0.12392241176890195,100.54622268960948,0.9802153706550598
5.98,corner_exit,walking,True,-0.13566884596515516,-0.2541961154319605,0.11387633378152599,0.07918775025680386,0.04800493613078134,0.09260223368609602,0.22582001177014244,0.36350965069051205,0.42923023669782845,101.13341698909004,0.9758191108703613
6.0,corner_exit,walking,True,-0.13712615193655306,-0.25237445692272575,0.11414309280933051,0.10828056959166148,0.04867334865364245,0.11871721282212483,0.22566351282478397,0.3678295288453965,-0.3739081934562777,101.02265176907378,0.9713249206542969
6.0200000000000005,corner_exit,walking,True,-0.13839713774563445,-0.2495595586671779,0.11474930786302023,0.158725963183243,0.0365028238995648,0.1628692344830381,0.22628274835519707,0.37279806447399927,0.5103489935887175,101.20687827902,0.9704867601394653
6.04,corner_exit,walking,True,-0.1400095005322174,-0.2456593084196331,0.11563289080171471,0.20871785950258617,0.0432557880390233,0.21315301563482095,0.22721436854115304,0.37448027118949817,-0.40665934314775853,101.2727493181845,0.9718953371047974
6.0600000000000005,corner_exit,walking,True,-0.1418329756313254,-0.24074774367345161,0.1164114666775016,0.2624555697711165,0.03483393118820882,0.2647571129656506,0.2282553672189236,0.37280948871706143,-0.05094784052475659,101.05128863811034,0.974952757358551
6.08,corner_exit,walking,True,-0.14333455007589294,-0.2348006129032983,0.11734070514718788,0.31066921866599617,0.022534706086018708,0.31148543530143397,0.22956152553511763,0.37056597841788186,0.4600015517852877,101.46906238108758,0.9793257117271423
6.1000000000000005,corner_exit,walking,True,-0.14529930653897505,-0.2279602702211525,0.11781752427378779,0.3615426551464391,0.02456234138326241,0.3623760479178568,0.23050848341977545,0.36895163125370783,0.6073294404519466,102.09113669173705,0.9838513135910034
6.12,corner_exit,walking,True,-0.1472477340259022,-0.22033366034234422,0.11798232667077672,0.39878595658048654,0.011805681930659173,0.3989606663465229,0.23101807654573833,0.36880055501941744,0.63707390560369,102.75459097552748,0.9880470037460327
6.140000000000001,corner_exit,walking,True,-0.1491238480412819,-0.2123670635881789,0.1177079091439238,0.39571821221463466,-0.011651162516773117,0.39588969810584723,0.2308328474321542,0.36934843469973955,0.29028492178705284,103.35362445486888,0.9911126494407654
6.16,corner_exit,walking,True,-0.15058301665817636,-0.20464722080753706,0.11723072733620415,0.3850583105497074,-0.02288550756356561,0.38573779822547455,0.23042495706165553,0.36982245736973857,-0.1491412138136634,103.4191553703938,0.9925984740257263
6.18,corner_exit,walking,True,-0.15168005520207706,-0.19727030208691088,0.1164636896391777,0.36793313267718786,-0.032742500734569024,0.3693871430843288,0.22961091744143733,0.3697799791411807,-0.5344867110672797,102.93417614350369,0.9930774569511414
6.2,corner_exit,walking,True,-0.15294934075784014,-0.18974079957971862,0.11514025437805545,0.3844374002592081,-0.027449926662791668,0.3854161558521531,0.22827318191496995,0.36844807772640564,-0.4405449133866418,102.51232302168788,0.993232011795044
6.22,corner_exit,walking,True,-0.15379626480339126,-0.18238541789389937,0.11410944957301355,0.3624522778412216,-0.015258662871838469,0.3627733183475964,0.22711125278930455,0.36676583550850744,-0.26166707018426655,101.87097551211932,0.9932952523231506
6.24,corner_exit,walking,True,-0.156053118786682,-0.17587480732571228,0.11310327392527829,0.33678463916755286,0.07056120606978977,0.3440970458769475,0.2261958561856901,0.3636365214317743,0.7568471859761852,102.39420550558869,0.9931367039680481
6.26,corner_exit,walking,True,-0.15905425508225862,-0.16998980492028798,0.11173702418216448,0.31785712569437374,0.05388445183341761,0.3223921315790396,0.22474572937654405,0.36031096345885727,0.4158472831715033,103.1478616951007,0.9929090142250061
6.28,corner_exit,walking,True,-0.16098949933005452,-0.16391975157475122,0.11150656093897134,0.31945341813322775,0.011343445067692026,0.3196547514162844,0.22451499615684953,0.35951691052590323,0.18207912139009877,103.38797287620233,0.9938243627548218
6.3,corner_exit,walking,True,-0.16241000981085735,-0.15758869345937693,0.11156026115593512,0.3245348358865746,-0.011384846708353547,0.324734467586209,0.22465937557944526,0.3571488273637904,0.02196112250749399,103.48071608376691,0.9950677752494812
6.32,corner_exit,walking,True,-0.1634843233929648,-0.15116794245587467,0.11181258330003774,0.32488957321799833,-0.018492471291910006,0.3254154364504782,0.22484141036308303,0.3533934261056413,-0.13804889679362967,103.39062605751543,0.9962564706802368
6.34,corner_exit,walking,True,-0.16494981249197121,-0.14504176531521673,0.11222902087499352,0.30342702774887775,0.01379690097876518,0.3037405400092916,0.22523002745142326,0.34898086306737414,-0.3564680901734009,103.07798942970481,0.99693363904953
6.36,corner_exit,walking,True,-0.16725229200608427,-0.1395020865729703,0.11230586318108698,0.2891339846122388,0.07082182885099292,0.29768136068546464,0.22524780016532575,0.3454394411761052,-0.6583784284858865,102.45145016488455,0.9970119595527649
6.38,corner_exit,walking,True,-0.1703289492236243,-0.1345420826334434,0.11182133903694905,0.26336076469579905,0.1001562302423396,0.2817626001397499,0.2247356611014444,0.34325491619947435,-0.9847906949422685,101.72166280515894,0.996432900428772
6.4,corner_exit,walking,True,-0.17332942492686995,-0.1306944255202923,0.1123332991262481,0.20585857375073277,0.1027790699332404,0.23008974249850384,0.22474276305963964,0.34268613628036204,0.45728702553410616,101.54912491799965,0.9944183230400085
6.42,corner_exit,walking,True,-0.17535076612930106,-0.12700486353410156,0.1138700653705913,0.1933540901234318,0.039988891193586174,0.19744598143885497,0.2260593240397073,0.3457784620799531,0.14813533470259652,101.80347533790803,0.991023063659668
6.44,corner_exit,walking,True,-0.17665317504806693,-0.12303515386874062,0.11477302763528861,0.1936605670497511,0.010988209937220994,0.19397204950109587,0.2267600499643453,0.3497878202587552,0.015583883072280091,102.13969308199587,0.9871919751167297
6.46,corner_exit,walking,True,-0.17740767706512192,-0.11915656085964076,0.11492818866006362,0.19869274355841832,0.007734784214641938,0.19884323782723531,0.22733810221977538,0.35328199889015655,0.6759530309348897,101.91988679541946,0.9841170310974121
6.48,corner_exit,walking,True,-0.1780386094998889,-0.11538892658102122,0.11497344027530541,0.18268807529720008,-0.012535450484195798,0.18311764080676982,0.22729006871265242,0.35757047163897815,-0.9482071152612079,101.45462043927482,0.9813127517700195
6.5,corner_exit,walking,True,-0.1788976880649256,-0.1118371717197868,0.11476878414730546,0.17837955165167552,0.01305246539931379,0.17885645445566975,0.22686775898046244,0.3607115344037352,-0.4627780898357022,101.06846385660751,0.977541983127594
6.5200000000000005,corner_exit,walking,True,-0.18006882537650198,-0.1081168442603774,0.11487173893191108,0.19731825530565325,0.032742790381950604,0.20001645981984412,0.22660598497982032,0.3648109171055638,-0.06250211076569412,100.53515520206419,0.9733754396438599
6.54,corner_exit,walking,True,-0.18146859311470984,-0.10371230718381629,0.1152223123823922,0.23468339240348962,0.03521205145628159,0.23731031001153344,0.226687589762466,0.3690492776755987,0.05008310970621305,100.2631501736174,0.9706546664237976
6.5600000000000005,corner_exit,walking,True,-0.1829139990409391,-0.09843181217577074,0.11579638854298618,0.2700912395719932,0.028184414217664877,0.2715578002899728,0.2272119484220215,0.372023950220241,-0.5515246446178881,99.72859159979453,0.970468282699585
6.58,corner_exit,walking,True,-0.18406148884193907,-0.09216759069975197,0.11639097424015184,0.3196552147064995,0.009684608286187169,0.3198018885602697,0.22802576905619942,0.3720430158726243,0.07501413051293676,99.50788749534998,0.97283536195755
6.6000000000000005,corner_exit,walking,True,-0.18550610702194104,-0.08488137137760687,0.11715003706465811,0.3756366801387112,0.014705532448417491,0.37592441813511385,0.22910043200515862,0.37018168874812674,0.248011486119431,99.72798760226266,0.9761748313903809
6.62,corner_exit,walking,True,-0.18683025685121085,-0.07639433839474284,0.11777426059093143,0.43467998650052825,-0.008180362591503898,0.43475695393659647,0.23010154654193385,0.36889126864886057,0.1573281181233184,99.88062995891387,0.9805184006690979
6.640000000000001,corner_exit,walking,True,-0.18818484079006179,-0.06697277970463457,0.1179969576260682,0.4815017533059047,-0.013828054130894274,0.481700273528786,0.23078711020391154,0.36858150881577784,0.27788016984960984,100.10669806762647,0.9851430058479309
